Sale_ID,Sale_Date,Product_ID,HCP_ID,Rep_ID,Territory_ID,Quantity,Sales_Amount,Invoice_No,Channel,Discount_Pct,Tax_Amount,Net_Amount,Currency
S0000212,08-11-2025,PRD0402,HCP02591,REP0343,T015,52,32597.82,INV100211,Hospital,21.52,600.05,84481.7,INR
S0000213,08-11-2025,PRD0999,HCP09190,REP0317,T100,85,186133.96,INV100212,Hospital,20.39,3855.95,47192.96,INR
S0000214,09-07-2025,PRD0588,HCP03076,REP0345,T003,66,53189.85,INV100213,Distributor,21.11,1810.5,36109.78,INR
S0000215,02-07-2025,PRD0996,HCP03423,REP0482,T134,13,25006.13,INV100214,Distributor,5.27,783.41,117316.37,INR
S0000216,18-09-2025,PRD0144,HCP09602,REP0220,T052,9,143891.22,INV100215,Retail,22.97,3454.47,18392.8,INR
S0000217,18-02-2025,PRD0979,HCP01392,REP0258,T069,81,149319.56,INV100216,Retail,20.53,2759.8,198866.57,INR
S0000218,07-10-2025,PRD0277,HCP05792,REP0434,T184,89,28762.02,INV100217,Retail,18.99,303.63,177759.01,INR
S0000219,21-09-2025,PRD0313,HCP01319,REP0471,T158,60,58104.68,INV100218,Distributor,23.98,3659.66,41350.14,INR
S0000220,03-09-2025,PRD0133,HCP03770,REP0352,T013,6,43376.22,INV100219,Distributor,21.5,680.84,58313.69,INR
S0000221,16-10-2025,PRD0038,HCP03620,REP0047,T067,37,38811.12,INV100220,Retail,29.57,1374.65,131724.77,INR
S0000222,15-11-2025,PRD0240,HCP04254,REP0047,T027,73,132075.93,INV100221,Distributor,14.34,2900.28,22813.75,INR
S0000223,05-07-2025,PRD0184,HCP08950,REP0474,T152,25,66901.77,INV100222,Distributor,0.65,2254.95,11086.26,INR
S0000224,04-09-2025,PRD0441,HCP02809,REP0191,T108,87,26404.3,INV100223,Hospital,6.97,1905.31,133696.34,INR
S0000225,26-01-2025,PRD0221,HCP03855,REP0401,T125,25,66159.08,INV100224,Hospital,5.31,2550.16,26823.43,INR
S0000226,09-11-2025,PRD0926,HCP01237,REP0285,T030,25,18872.55,INV100225,Hospital,10.87,3574.25,70936.24,INR
S0000227,27-06-2025,PRD0769,HCP05239,REP0123,T123,22,103402.55,INV100226,Retail,10.11,999.95,29669.97,INR
S0000228,02-10-2025,PRD0497,HCP04024,REP0290,T186,80,10058.15,INV100227,Retail,14.09,2095.39,163960.73,INR
S0000229,19-04-2025,PRD0536,HCP08258,REP0202,T143,14,157954.84,INV100228,Distributor,18.86,2552.46,176516.48,INR
S0000230,20-04-2025,PRD0046,HCP08862,REP0372,T086,99,12167.74,INV100229,Hospital,16.82,1467.27,192389.34,INR
S0000231,08-09-2025,PRD0910,HCP05864,REP0173,T064,80,,INV100230,Hospital,19.3,2431.09,113664.48,INR
S0000232,28-07-2025,PRD0349,HCP09511,REP0404,T184,47,176494.43,INV100231,Distributor,1.64,4388.09,107474.81,INR
S0000233,02-02-2025,PRD0059,HCP03847,REP0156,T040,92,138472.75,INV100232,Hospital,3.75,4493.29,104133.21,INR
S0000234,17-02-2025,PRD0085,HCP04788,REP0126,T128,25,57681.44,INV100233,Distributor,20.83,176.84,38354.63,INR
S0000235,04-01-2025,PRD0104,HCP06029,REP0414,T076,29,,INV100234,Distributor,19.54,2345.24,115240.91,INR
S0000236,25-02-2025,PRD0280,HCP02495,REP0075,T104,77,42808.11,INV100235,Retail,29.83,2215.64,89329.11,INR
S0000237,30-05-2025,PRD0791,HCP05742,REP0069,T118,85,64781.13,INV100236,Retail,22.41,4543.38,175406.48,INR
S0000238,16-09-2025,PRD0149,HCP01990,REP0010,T019,27,147262.01,INV100237,Retail,5.76,896.07,174357.13,INR
S0000239,02-10-2025,PRD0762,HCP07719,REP0490,T136,33,167307.05,INV100238,Retail,3.04,789.38,35376.66,INR
S0000240,05-04-2025,PRD0490,HCP00515,REP0455,T067,88,72843.93,INV100239,Hospital,1.2,445.85,135854.14,INR
S0000241,13-06-2025,PRD0289,HCP02321,REP0478,T059,63,177501.38,INV100240,Retail,19.21,2673.62,188643.83,INR
S0000242,13-03-2025,PRD0347,HCP06172,REP0078,T015,57,27333.21,INV100241,Hospital,0.47,3679.02,169863.81,INR
S0000243,07-12-2025,PRD0322,HCP09580,REP0093,T076,29,28558.45,INV100242,Retail,12.08,4367.94,163184.3,INR
S0000244,18-05-2025,PRD0496,HCP04220,REP0226,T097,62,148962.05,INV100243,Distributor,14.44,4534.31,133062.97,INR
S0000245,21-10-2025,PRD0080,HCP05471,REP0008,T073,54,187131.34,INV100244,Hospital,29.11,4100.94,92451.29,INR
S0000246,20-12-2025,PRD0216,HCP06626,REP0425,T174,93,150961.1,INV100245,Hospital,15.2,4684.69,115344.89,INR
S0000247,17-09-2025,PRD0319,HCP04621,REP0154,T200,30,40325.8,INV100246,Hospital,14.91,2739.19,106324.43,INR
S0000248,22-09-2025,PRD0682,HCP02545,REP0411,T098,96,170996.32,INV100247,Distributor,23.75,4086.55,100068.46,INR
S0000249,20-02-2025,PRD0915,HCP07011,REP0266,T087,24,135211.28,INV100248,Hospital,0.66,745.9,17952.07,INR
S0000250,20-03-2025,PRD0599,HCP05978,REP0006,T059,38,31619.63,INV100249,Distributor,29.91,1905.61,92879.19,INR
S0000251,03-05-2025,PRD0080,HCP01663,REP0111,T093,48,145614.19,INV100250,Hospital,15.7,451.3,193081.45,INR
S0000252,08-04-2025,PRD0042,HCP04400,REP0080,T149,64,155725.03,INV100251,Hospital,19.91,1980.58,33786.89,INR
S0000253,05-04-2025,PRD0445,HCP01739,REP0085,T111,42,3390.17,INV100252,Hospital,27.91,783.65,106135.56,INR
S0000254,03-06-2025,PRD0065,HCP08207,REP0008,T174,57,158920.4,INV100253,Retail,10.23,4808.7,132569.69,INR
S0000255,15-05-2025,PRD0573,HCP05478,REP0499,T036,31,179781.49,INV100254,Hospital,2.22,955.35,18470.02,INR
S0000256,28-05-2025,PRD0929,HCP08338,REP0140,T009,13,146965.43,INV100255,Retail,0.73,4103.8,57238.35,INR
S0000257,24-12-2025,PRD0320,HCP02415,REP0492,T045,31,150401.02,INV100256,Retail,3.83,1098.84,155991.24,INR
S0000258,14-02-2025,PRD0469,HCP04928,REP0265,T125,19,23084.06,INV100257,Distributor,9.31,581,14862.57,INR
S0000259,11-10-2025,PRD0517,HCP04363,REP0229,T024,80,84834.6,INV100258,Retail,5.01,980.07,98322.1,INR
S0000260,09-10-2025,PRD0331,HCP08310,REP0244,T048,52,47613.03,INV100259,Hospital,10.4,4862.78,3533.59,INR
S0000261,26-05-2025,PRD0556,HCP02863,REP0264,T037,26,182909.35,INV100260,Distributor,3.47,3006.62,177260.23,INR
S0000262,09-12-2025,PRD0296,HCP07760,REP0351,T068,7,83805.92,INV100261,Hospital,7.59,2754.92,101978.48,INR
S0000263,26-06-2025,PRD0966,HCP07923,REP0369,T128,89,33404.81,INV100262,Retail,25.79,4974.71,76399.2,INR
S0000264,02-12-2025,PRD0965,HCP03145,REP0101,T045,90,153484.53,INV100263,Hospital,14.67,1261.77,164778.38,INR
S0000265,05-09-2025,PRD0342,HCP07794,REP0299,T111,71,54155.37,INV100264,Hospital,20.05,1455.98,16930.94,INR
S0000266,19-09-2025,PRD0611,HCP03851,REP0271,T043,22,185861.23,INV100265,Distributor,26.84,615.67,24925.64,INR
S0000267,19-02-2025,PRD0414,HCP04758,REP0448,T187,39,65501.79,INV100266,Retail,13.71,4820.98,43240.61,INR
S0000268,17-04-2025,PRD0255,HCP03165,REP0461,T075,69,164668.22,INV100267,Hospital,2.43,3535.05,57885.7,INR
S0000269,05-02-2025,PRD0879,HCP02770,REP0026,T051,45,197801.59,INV100268,Retail,8.75,546.22,71402.44,INR
S0000270,19-03-2025,PRD0163,HCP08914,REP0049,T179,100,101453.35,INV100269,Retail,24.51,2628.26,126284.15,INR
S0000271,08-01-2025,PRD0405,HCP06976,REP0283,T159,45,146720.17,INV100270,Distributor,13.09,4886.92,85943.9,INR
S0000272,11-08-2025,PRD0445,HCP07784,REP0114,T123,11,84944.95,INV100271,Hospital,25.05,819.52,129261.34,INR
S0000273,30-06-2025,PRD0840,HCP07470,REP0277,T053,3,114882.5,INV100272,Hospital,0.12,960.88,36236.33,INR
S0000274,29-08-2025,PRD0037,HCP08952,REP0019,T062,17,137129.41,INV100273,Distributor,18.84,399.58,105166.35,INR
S0000275,21-01-2025,PRD0557,HCP09829,REP0034,T137,56,72827.48,INV100274,Distributor,24.84,3144.93,190984.33,INR
S0000276,19-12-2025,PRD0720,HCP00504,REP0237,T156,98,166525.49,INV100275,Hospital,24.97,2529.31,17980.22,INR
S0000277,29-09-2025,PRD0265,HCP07685,REP0406,T110,62,57627.41,INV100276,Hospital,27.6,2163.22,178065.25,INR
S0000278,31-07-2025,PRD0294,HCP00604,REP0303,T193,55,19501.84,INV100277,Hospital,4.95,3089.1,115712.9,INR
S0000279,18-06-2025,PRD0823,HCP01116,REP0031,T057,35,81550.63,INV100278,Hospital,17.02,79.03,7751.26,INR
S0000280,13-01-2025,PRD0526,HCP09353,REP0129,T172,6,62831.41,INV100279,Distributor,13.76,709.59,115111.9,INR
S0000281,13-03-2025,PRD0667,HCP05366,REP0184,T123,16,122819.78,INV100280,Hospital,19.1,4058.47,113348.24,INR
S0000282,21-06-2025,PRD0123,HCP00862,REP0316,T087,42,166869.31,INV100281,Hospital,5.25,4073.35,75194.63,INR
S0000283,12-02-2025,PRD0808,HCP09747,REP0366,T029,89,103408.67,INV100282,Hospital,9.95,2571.2,122808.1,INR
S0000284,11-02-2025,PRD0146,HCP09122,REP0015,T195,84,54189.14,INV100283,Distributor,21.85,4215.11,1288.41,INR
S0000285,26-04-2025,PRD0086,HCP07520,REP0304,T097,96,103327.29,INV100284,Distributor,25.88,4967.39,127099.16,INR
S0000286,12-01-2025,PRD0925,HCP02149,REP0340,T007,58,83288.43,INV100285,Distributor,1.02,2785.19,142872.15,INR
S0000287,07-09-2025,PRD0259,HCP08388,REP0461,T088,64,139266.26,INV100286,Distributor,28.04,3200.01,110606.37,INR
S0000288,16-10-2025,PRD0311,HCP00556,REP0456,T196,43,34749.26,INV100287,Retail,10.64,3620.01,132079.1,INR
S0000289,27-11-2025,PRD0235,HCP01337,REP0392,T145,64,44797.37,INV100288,Hospital,2.16,4052.57,18121.47,INR
S0000290,18-01-2025,PRD0027,HCP00095,REP0463,T062,68,190193.33,INV100289,Distributor,4.27,1020.77,41345.37,INR
S0000291,23-05-2025,PRD0710,HCP02069,REP0003,T157,47,168732.68,INV100290,Distributor,20.72,778.15,96247.29,INR
S0000292,28-02-2025,PRD0042,HCP09252,REP0189,T052,30,117043.83,INV100291,Retail,8.85,3847.85,129235.5,INR
S0000293,07-04-2025,PRD0267,HCP01211,REP0322,T043,25,169635.02,INV100292,Retail,2.72,510.63,100442.57,INR
S0000294,10-03-2025,PRD0240,HCP07928,REP0411,T006,32,95361.05,INV100293,Hospital,27.23,67.74,100136.65,INR
S0000295,29-11-2025,PRD0861,HCP00477,REP0475,T022,79,195268.03,INV100294,Retail,1.66,1198.23,67752.99,INR
S0000296,29-06-2025,PRD0130,HCP02929,REP0442,T175,100,145526.89,INV100295,Retail,18.9,898.82,192563.8,INR
S0000297,01-03-2025,PRD0677,HCP05297,REP0495,T093,97,33739.26,INV100296,Retail,0.81,2044.92,107268.62,INR
S0000298,29-07-2025,PRD0201,HCP08482,REP0259,T022,17,100005.17,INV100297,Distributor,17.41,425.01,94929.23,INR
S0000299,19-01-2025,PRD0359,HCP05391,REP0084,T062,96,152589.12,INV100298,Distributor,15.68,278.02,128807.98,INR
S0000300,27-09-2025,PRD0407,HCP03318,REP0052,T051,94,112037.18,INV100299,Distributor,7.65,4865.8,22583.32,INR
S0000301,15-01-2025,PRD0216,HCP08538,REP0180,T003,69,181361.36,INV100300,Retail,25.87,3715.97,135194.56,INR
S0000302,08-10-2025,PRD0262,HCP06861,REP0097,T061,2,175114.45,INV100301,Distributor,0.41,4425.36,108211.06,INR
S0000303,22-08-2025,PRD0061,HCP09639,REP0438,T098,27,52658.72,INV100302,Hospital,19.58,3086.83,171229.41,INR
S0000304,06-02-2025,PRD0892,HCP05682,REP0411,T013,94,86105.03,INV100303,Retail,24.44,2405.17,171707.63,INR
S0000305,09-10-2025,PRD0533,HCP04532,REP0046,T060,69,76273.58,INV100304,Distributor,27.53,4968.7,172091.79,INR
S0000306,06-06-2025,PRD0340,HCP03152,REP0440,T028,22,48781.12,INV100305,Distributor,21.64,4527.75,1741.08,INR
S0000307,09-02-2025,PRD0261,HCP00073,REP0302,T099,98,25847.46,INV100306,Retail,24.68,2486.38,106655.09,INR
S0000308,26-06-2025,PRD0761,HCP02024,REP0092,T193,65,23659.14,INV100307,Distributor,14.14,3876.37,190047.89,INR
S0000309,28-04-2025,PRD0092,HCP03597,REP0299,T029,23,57699.59,INV100308,Hospital,25.83,423.04,130196.56,INR
S0000310,16-10-2025,PRD0814,HCP06717,REP0477,T155,25,115791.58,INV100309,Hospital,11.09,1354.66,66902.47,INR
S0000311,19-10-2025,PRD0828,HCP03910,REP0022,T145,39,88683.18,INV100310,Distributor,29.87,4693.26,35518.48,INR
S0000312,11-10-2025,PRD0812,HCP07627,REP0238,T061,14,31390.31,INV100311,Distributor,20.76,860.17,42128.85,INR
S0000313,12-03-2025,PRD0606,HCP06320,REP0392,T180,60,65460.82,INV100312,Retail,25.96,1316.09,189394.18,INR
S0000314,21-07-2025,PRD0260,HCP04915,REP0343,T059,70,143030.07,INV100313,Hospital,16.88,4325.58,174258.75,INR
S0000315,24-10-2025,PRD0916,HCP03780,REP0255,T094,20,22162.48,INV100314,Hospital,27.15,697.87,52062.52,INR
S0000316,13-10-2025,PRD0910,HCP04459,REP0073,T034,89,184453.5,INV100315,Hospital,20.81,2458,1413.19,INR
S0000317,19-10-2025,PRD0666,HCP01823,REP0210,T114,45,151902.69,INV100316,Retail,0.02,2960.33,77461.14,INR
S0000318,02-08-2025,PRD0199,HCP06730,REP0048,T023,67,181560.71,INV100317,Retail,2.13,2317.66,77652.44,INR
S0000319,23-08-2025,PRD0246,HCP09022,REP0004,T136,93,189066.68,INV100318,Distributor,20.62,809.2,48933.42,INR
S0000320,28-07-2025,PRD0134,HCP02235,REP0390,T105,25,35206.67,INV100319,Retail,22.88,3328.2,131652.97,INR
S0000321,19-04-2025,PRD0073,HCP08297,REP0228,T119,35,146239.61,INV100320,Hospital,12.11,308.75,40355.86,INR
S0000322,15-02-2025,PRD0563,HCP02563,REP0188,T084,64,44847.86,INV100321,Hospital,28.86,867.25,93391.35,INR
S0000323,22-09-2025,PRD0546,HCP05402,REP0005,T007,37,62033.92,INV100322,Retail,1.59,2102.6,7013.22,INR
S0000324,22-03-2025,PRD0625,HCP05137,REP0339,T148,66,30715.43,INV100323,Retail,6.9,4269.21,154552.76,INR
S0000325,07-07-2025,PRD0157,HCP02485,REP0181,T193,27,147692.06,INV100324,Hospital,26.81,282.64,11792.08,INR
S0000326,12-04-2025,PRD0036,HCP00032,REP0415,T110,36,23883.25,INV100325,Hospital,3.06,1951.4,167053.14,INR
S0000327,18-06-2025,PRD0645,HCP08339,REP0412,T031,6,104797.61,INV100326,Retail,27.53,194.06,34301.23,INR
S0000328,07-06-2025,PRD0676,HCP09879,REP0176,T079,93,193718.08,INV100327,Distributor,26.87,4667.42,120792.79,INR
S0000329,02-05-2025,PRD0132,HCP06071,REP0125,T044,76,123795.11,INV100328,Distributor,27.18,4729.11,193751.57,INR
S0000330,23-07-2025,PRD0714,HCP06153,REP0015,T185,26,1835.98,INV100329,Distributor,18.34,2193.8,66081.81,INR
S0000331,08-08-2025,PRD0814,HCP08582,REP0396,T130,20,85501.01,INV100330,Retail,2.51,4523.7,18331.54,INR
S0000332,20-03-2025,PRD0521,HCP01306,REP0275,T177,33,132426.36,INV100331,Retail,4.3,666.27,50579.13,INR
S0000333,31-07-2025,PRD0231,HCP03705,REP0217,T111,57,164554.33,INV100332,Retail,25.69,2387.26,4283.35,INR
S0000334,24-11-2025,PRD0611,HCP01868,REP0169,T102,33,186043.23,INV100333,Distributor,1.87,72.58,187321.34,INR
S0000335,22-02-2025,PRD0737,HCP01466,REP0071,T008,51,33835.82,INV100334,Retail,18.43,4375.62,180878.48,INR
S0000336,04-12-2025,PRD0073,HCP01417,REP0071,T192,12,157227.96,INV100335,Retail,28.98,1495.02,30847.42,INR
S0000337,12-12-2025,PRD0897,HCP06229,REP0118,T106,42,44970.18,INV100336,Hospital,7.96,3033.19,61251.95,INR
S0000338,16-06-2025,PRD0800,HCP00482,REP0177,T154,59,184497.55,INV100337,Distributor,27.37,1539.87,37470.05,INR
S0000339,18-11-2025,PRD0100,HCP04600,REP0140,T176,68,9929.37,INV100338,Distributor,24.18,3818.15,73289.96,INR
S0000340,16-09-2025,PRD0598,HCP02609,REP0131,T107,41,131839.09,INV100339,Retail,26.19,4390.64,196360.51,INR
S0000341,24-10-2025,PRD0791,HCP06073,REP0307,T030,33,3152.05,INV100340,Retail,9.04,492.88,92064.2,INR
S0000342,30-06-2025,PRD0653,HCP01284,REP0254,T112,16,73595,INV100341,Distributor,28.18,2252.16,96126.1,INR
S0000343,06-04-2025,PRD0619,HCP08684,REP0010,T033,86,142914.5,INV100342,Hospital,22.69,1705.33,155578.53,INR
S0000344,20-02-2025,PRD0501,HCP03642,REP0302,T013,78,64605.1,INV100343,Distributor,25.92,1880.62,5093,INR
S0000345,08-10-2025,PRD0361,HCP09048,REP0233,T103,27,16667.35,INV100344,Retail,15.41,4980.37,35171.47,INR
S0000346,25-08-2025,PRD0347,HCP07949,REP0364,T143,77,68424.46,INV100345,Retail,19.82,4399.57,26439.56,INR
S0000347,29-01-2025,PRD0477,HCP07772,REP0046,T032,78,54838.41,INV100346,Distributor,29.11,2501.86,48153.22,INR
S0000348,14-02-2025,PRD0776,HCP07333,REP0470,T135,29,19876.89,INV100347,Hospital,5.82,612.32,75865.59,INR
S0000349,08-10-2025,PRD0585,HCP02966,REP0416,T194,29,113756.75,INV100348,Retail,16.92,1463.97,19162.22,INR
S0000350,07-08-2025,PRD0940,HCP06254,REP0480,T050,53,70675.77,INV100349,Distributor,7.99,1759.14,33509.64,INR
S0000351,08-01-2025,PRD0021,HCP04992,REP0315,T179,81,10113.09,INV100350,Hospital,20.24,3419.7,122674.76,INR
S0000352,07-04-2025,PRD0595,HCP08708,REP0418,T184,81,23291.05,INV100351,Distributor,0.27,1929.32,126177.88,INR
S0000353,18-11-2025,PRD0467,HCP03452,REP0305,T054,94,196072.79,INV100352,Retail,4.62,2207.36,115068.6,INR
S0000354,04-04-2025,PRD0857,HCP02134,REP0297,T182,29,154273.75,INV100353,Distributor,19.7,2551.53,167105.65,INR
S0000355,19-11-2025,PRD0994,HCP04253,REP0426,T190,31,96179.3,INV100354,Retail,3.86,2707.69,145586.64,INR
S0000356,21-02-2025,PRD0685,HCP06979,REP0142,T163,12,167358.37,INV100355,Distributor,28.07,512.6,98121.8,INR
S0000357,30-01-2025,PRD0271,HCP09326,REP0221,T138,83,81244.78,INV100356,Hospital,5.12,3299.29,35284.69,INR
S0000358,10-10-2025,PRD0170,HCP09318,REP0237,T111,41,115938.27,INV100357,Hospital,22.71,28.15,97361.08,INR
S0000359,22-10-2025,PRD0566,HCP09130,REP0346,T041,77,12476.17,INV100358,Hospital,8.58,1905.51,108318.73,INR
S0000360,11-12-2025,PRD0316,HCP01666,REP0311,T093,73,62480.38,INV100359,Distributor,4.27,179.91,1977.41,INR
S0000361,04-06-2025,PRD0809,HCP07926,REP0270,T053,1,109135.99,INV100360,Retail,27.62,4740.28,199430.76,INR
S0000362,25-04-2025,PRD0552,HCP06195,REP0318,T180,57,16755.58,INV100361,Retail,17.96,4874.61,137209.59,INR
S0000363,08-09-2025,PRD0355,HCP03866,REP0268,T041,55,49335.49,INV100362,Hospital,23.54,3472.01,197221.4,INR
S0000364,02-09-2025,PRD0774,HCP00163,REP0062,T108,8,155978.49,INV100363,Retail,1.64,947.8,43341.67,INR
S0000365,08-08-2025,PRD0083,HCP05314,REP0481,T144,4,147463.67,INV100364,Retail,1.58,1068.91,179600.57,INR
S0000366,02-07-2025,PRD0482,HCP09401,REP0080,T104,54,4762.19,INV100365,Retail,15.14,4357.98,81486.83,INR
S0000367,31-03-2025,PRD0073,HCP02946,REP0483,T138,74,79583.78,INV100366,Retail,28.69,2240.55,170470.02,INR
S0000368,30-10-2025,PRD0971,HCP04493,REP0143,T175,65,41980.95,INV100367,Retail,27.57,4848.91,51060.13,INR
S0000369,08-02-2025,PRD0077,HCP07689,REP0033,T087,86,122957.16,INV100368,Retail,8.25,1856.48,62052.89,INR
S0000370,30-04-2025,PRD0224,HCP02802,REP0490,T174,90,114805.27,INV100369,Retail,19.49,4054.21,169931.89,INR
S0000371,06-12-2025,PRD0619,HCP07365,REP0099,T140,5,52190.77,INV100370,Distributor,17.44,1535.51,28263.29,INR
S0000372,18-01-2025,PRD0895,HCP05077,REP0284,T200,32,33043.23,INV100371,Retail,27.26,1411.91,153909.49,INR
S0000373,14-03-2025,PRD0717,HCP04701,REP0183,T132,65,199122.36,INV100372,Hospital,2.42,4779.26,38215.74,INR
S0000374,06-05-2025,PRD0931,HCP02346,REP0270,T109,74,9178.91,INV100373,Retail,6.17,6.23,77790,INR
S0000375,31-12-2025,PRD0149,HCP00068,REP0144,T013,45,5366.31,INV100374,Hospital,19.19,239.44,135923.63,INR
S0000376,06-08-2025,PRD0934,HCP09467,REP0343,T093,34,194948.31,INV100375,Retail,0.87,687,193049.05,INR
S0000377,07-06-2025,PRD0811,HCP03648,REP0392,T034,19,85941.56,INV100376,Retail,4.04,780.75,62941.56,INR
S0000378,06-12-2025,PRD0222,HCP06551,REP0104,T031,99,144507.43,INV100377,Retail,6.67,1224.65,55020.62,INR
S0000379,07-09-2025,PRD0460,HCP00052,REP0102,T068,18,40466.31,INV100378,Distributor,1.5,1966.01,150368.52,INR
S0000380,27-06-2025,PRD0259,HCP06893,REP0011,T145,54,21611.14,INV100379,Hospital,18.85,299.67,58103.13,INR
S0000381,20-03-2025,PRD0148,HCP06432,REP0370,T104,20,125356.51,INV100380,Retail,12.5,1272.55,142006.48,INR
S0000382,14-08-2025,PRD0153,HCP02897,REP0470,T163,27,41737.79,INV100381,Hospital,24.86,3784.18,76547.05,INR
S0000383,09-05-2025,PRD0925,HCP02850,REP0150,T100,25,36584.37,INV100382,Distributor,11.27,3981.25,8595.55,INR
S0000384,05-12-2025,PRD0281,HCP00606,REP0138,T042,92,103326.99,INV100383,Retail,3.43,638.07,137022.3,INR
S0000385,30-03-2025,PRD0176,HCP01293,REP0485,T035,10,56607.07,INV100384,Distributor,14.83,3087.89,36105.22,INR
S0000386,22-05-2025,PRD0546,HCP00678,REP0497,T020,1,18646.49,INV100385,Hospital,14.95,3498.85,5818.3,INR
S0000387,16-10-2025,PRD0439,HCP02844,REP0034,T025,95,100592.85,INV100386,Hospital,27.59,614.67,140975.31,INR
S0000388,07-06-2025,PRD0321,HCP08259,REP0047,T200,34,193677.31,INV100387,Distributor,6.62,2819.65,28672.09,INR
S0000389,06-05-2025,PRD0841,HCP00293,REP0138,T109,16,17902.09,INV100388,Hospital,21.51,1582.05,136166.67,INR
S0000390,04-09-2025,PRD0941,HCP01553,REP0012,T045,95,190031.59,INV100389,Hospital,20.48,2327.95,124392.42,INR
S0000391,13-04-2025,PRD0074,HCP05565,REP0154,T155,71,65201.83,INV100390,Distributor,24.07,127.9,110374.9,INR
S0000392,21-07-2025,PRD0805,HCP09444,REP0084,T094,18,147197.33,INV100391,Distributor,13.29,1705.29,68660.95,INR
S0000393,10-05-2025,PRD0307,HCP09961,REP0181,T006,91,42689.74,INV100392,Hospital,7.42,229.48,26332.24,INR
S0000394,25-06-2025,PRD0195,HCP09740,REP0018,T123,66,133856.08,INV100393,Distributor,0.26,4663.85,69677.61,INR
S0000395,16-11-2025,PRD0535,HCP00377,REP0069,T016,88,73300.27,INV100394,Distributor,28.41,4838.78,94420.13,INR
S0000396,23-11-2025,PRD0177,HCP00033,REP0092,T072,22,21895.74,INV100395,Hospital,9.82,565.96,11458.46,INR
S0000397,24-07-2025,PRD0267,HCP05050,REP0385,T026,38,166871.77,INV100396,Hospital,6.89,1422.9,24834.73,INR
S0000398,14-02-2025,PRD0551,HCP00328,REP0258,T035,7,29470.88,INV100397,Hospital,26.73,3399.9,109419.38,INR
S0000399,11-11-2025,PRD0547,HCP06642,REP0435,T148,8,73706.77,INV100398,Retail,8.87,2153,4279.46,INR
S0000400,13-01-2025,PRD0486,HCP08209,REP0137,T139,41,193243.87,INV100399,Retail,4.55,2271.38,55644.55,INR
S0000401,27-03-2025,PRD0995,HCP05457,REP0011,T155,87,26878.27,INV100400,Retail,9.64,3458.12,113121.97,INR
S0000402,02-08-2025,PRD0646,HCP06122,REP0268,T062,88,173369.9,INV100401,Distributor,23.44,2509.8,30600.6,INR
S0000403,22-03-2025,PRD0876,HCP09325,REP0245,T041,76,156800.68,INV100402,Retail,20.34,501.61,183449.87,INR
S0000404,23-07-2025,PRD0634,HCP05790,REP0144,T169,4,87549.52,INV100403,Retail,2.44,376.49,148587.27,INR
S0000405,17-07-2025,PRD0500,HCP07272,REP0010,T141,66,182582.68,INV100404,Retail,10.36,4237.46,194677.97,INR
S0000406,31-10-2025,PRD0620,HCP03425,REP0455,T077,15,74924.39,INV100405,Distributor,12.62,4202,189615.57,INR
S0000407,13-04-2025,PRD0347,HCP09708,REP0114,T030,23,5049.64,INV100406,Distributor,24.4,2681.6,146715.75,INR
S0000408,10-10-2025,PRD0550,HCP00134,REP0073,T040,73,117009.8,INV100407,Distributor,15.35,1829.2,5338.2,INR
S0000409,23-07-2025,PRD0940,HCP03956,REP0377,T162,12,169950.45,INV100408,Retail,16.09,2093.28,56655.96,INR
S0000410,11-07-2025,PRD0006,HCP04486,REP0488,T166,72,129695.46,INV100409,Retail,3.35,315.12,106980.85,INR
S0000411,05-11-2025,PRD0028,HCP02576,REP0029,T130,89,105819.98,INV100410,Retail,23.29,724.92,107355.84,INR
S0000412,24-05-2025,PRD0758,HCP02011,REP0069,T160,27,134089.58,INV100411,Hospital,28.68,2943.47,70362.64,INR
S0000413,18-04-2025,PRD0756,HCP06560,REP0066,T132,38,7214.68,INV100412,Retail,9.98,2979.35,81262.36,INR
